Charity Name,URL
Life for Relief and Development,https://www.charitynavigator.org/ein/954402149
Life In Abundance International,https://www.charitynavigator.org/ein/020587875
Life Legal Defense Foundation,https://www.charitynavigator.org/ein/680191488
Life Outreach International Association of Churches Inc.,https://www.charitynavigator.org/ein/752684727
LifeMoves,https://www.charitynavigator.org/ein/770160469
Lifesavers Wild Horse Rescue,https://www.charitynavigator.org/ein/954631906
Lifesong for Orphans,https://www.charitynavigator.org/ein/351902841
Lifewater International,https://www.charitynavigator.org/ein/953987142
LifeWire,https://www.charitynavigator.org/ein/911190193
Light of Life Rescue Mission,https://www.charitynavigator.org/ein/251056389
Ligonier Ministries,https://www.charitynavigator.org/ein/251298611
Lion Habitat Ranch Inc.,https://www.charitynavigator.org/ein/471257138
Lions Clubs International Foundation,https://www.charitynavigator.org/ein/237030455
Little Longears Mini Donkey Rescue,https://www.charitynavigator.org/ein/464921857
Little Shelter Animal Rescue and Adoption Center,https://www.charitynavigator.org/ein/116000821
Live Action,https://www.charitynavigator.org/ein/421764425
Living Beyond Breast Cancer,https://www.charitynavigator.org/ein/232734689
Living Goods,https://www.charitynavigator.org/ein/205010527
Living Water International,https://www.charitynavigator.org/ein/760324875
"Loaves & Fishes, Charlotte",https://www.charitynavigator.org/ein/561398498
Loaves and Fishes,https://www.charitynavigator.org/ein/411421522
LOCAL 713 INTERNATIONAL BROTHERHOOD OF TRADE UNIONS,https://www.charitynavigator.org/ein/113286388
Locks of Love,https://www.charitynavigator.org/ein/650755522
Long Island Cares,https://www.charitynavigator.org/ein/112524512
Los Angeles LGBT Center,https://www.charitynavigator.org/ein/953567895
Los Angeles Mission,https://www.charitynavigator.org/ein/953134049
Los Angeles Regional Food Bank,https://www.charitynavigator.org/ein/953135649
Lost Meadows Mule Refuge Inc.,https://www.charitynavigator.org/ein/853772853
Loudoun Hunger Relief,https://www.charitynavigator.org/ein/541591635
Love & Bliss Inc.,https://www.charitynavigator.org/ein/831477438
"Love A Child, Inc.",https://www.charitynavigator.org/ein/592672303
Love Without Boundaries Foundation,https://www.charitynavigator.org/ein/061710161
Love146,https://www.charitynavigator.org/ein/201168284
Loveland Foundation Inc.,https://www.charitynavigator.org/ein/833421375
Loveland Foundation Inc.,https://www.charitynavigator.org/ein/201463578
Lowcountry Food Bank,https://www.charitynavigator.org/ein/570751835
Luke S Wings Inc.,https://www.charitynavigator.org/ein/261691195
Lung Cancer Research Foundation,https://www.charitynavigator.org/ein/141935776
LUNGevity Foundation,https://www.charitynavigator.org/ein/364433410
Lupus Foundation of America,https://www.charitynavigator.org/ein/431131436
Lupus Foundation of America,https://www.charitynavigator.org/ein/751561127
Lupus Research Alliance,https://www.charitynavigator.org/ein/582492929
Lutheran Bible Translators,https://www.charitynavigator.org/ein/952630437
Lutheran Church Charities,https://www.charitynavigator.org/ein/362212704
Lutheran Immigration and Refugee Service,https://www.charitynavigator.org/ein/132574854
Lutheran Social Services of the National Capital Area Inc.,https://www.charitynavigator.org/ein/530207407
Lutheran World Relief,https://www.charitynavigator.org/ein/132574963
Lymphoma Research Foundation,https://www.charitynavigator.org/ein/954335088
Lynn Sage Breast Cancer Foundation,https://www.charitynavigator.org/ein/363727715
Back to top,https://www.charitynavigator.org/discover-charities/a-to-z-directory/#top
#,https://www.charitynavigator.org/discover-charities/a-to-z-directory/charities-starting-with-numeric-character.html
M D Anderson Services Corporation,https://www.charitynavigator.org/ein/760300816
Macular Degeneration Association,https://www.charitynavigator.org/ein/273025707
Macular Degeneration Foundation Inc.,https://www.charitynavigator.org/ein/650403437
MADRE,https://www.charitynavigator.org/ein/133280194
Make It Right Foundation,https://www.charitynavigator.org/ein/260723027
Make-A-Wish America,https://www.charitynavigator.org/ein/860481941
Make-A-Wish Foundation of Illinois,https://www.charitynavigator.org/ein/363422138
Make-A-Wish International,https://www.charitynavigator.org/ein/860726985
Malaria Consortium,https://www.charitynavigator.org/ein/980627052
MANNA,https://www.charitynavigator.org/ein/232586142
Manna Food Pantries,https://www.charitynavigator.org/ein/592181031
MANNA FoodBank,https://www.charitynavigator.org/ein/581514800
MAP International,https://www.charitynavigator.org/ein/362586390
March for Our Lives Foundation,https://www.charitynavigator.org/ein/830885411
March of Dimes,https://www.charitynavigator.org/ein/131846366
Marine Toys for Tots Foundation,https://www.charitynavigator.org/ein/203021444
Mario Lemieux Foundation,https://www.charitynavigator.org/ein/251708231
Martha's Table,https://www.charitynavigator.org/ein/521186071
Martin Luther King Jr Center for Non Violent Social Change Inc.,https://www.charitynavigator.org/ein/581030989
Maryland Food Bank,https://www.charitynavigator.org/ein/521135690
Mary's Meals USA,https://www.charitynavigator.org/ein/331215331
Marys Place Seattle,https://www.charitynavigator.org/ein/272087950
Masjid El Furqan,https://www.charitynavigator.org/ein/261083570
Massachusetts Audubon Society,https://www.charitynavigator.org/ein/042104702
MATTER,https://www.charitynavigator.org/ein/371441658
Matthew 25: Ministries,https://www.charitynavigator.org/ein/311348100
MAZON: A Jewish Response to Hunger,https://www.charitynavigator.org/ein/222624532
MDS Foundation,https://www.charitynavigator.org/ein/223283911
Meals On Wheels America,https://www.charitynavigator.org/ein/237447812
Meals on Wheels People,https://www.charitynavigator.org/ein/930584318
Media Research Center,https://www.charitynavigator.org/ein/541429009
Medical Teams International,https://www.charitynavigator.org/ein/930878944
MedShare,https://www.charitynavigator.org/ein/582433968
Mel Trotter Ministries,https://www.charitynavigator.org/ein/381410467
Melanoma Research Foundation,https://www.charitynavigator.org/ein/760514428
MEMORIAL SLOAN-KETTERING CANCER CENTER,https://www.charitynavigator.org/ein/912154267
Memorial Sloan-Kettering Cancer Center,https://www.charitynavigator.org/ein/131924236
MEMORIAL SLOAN-KETTERING CANCER CENTER,https://www.charitynavigator.org/ein/131624082
Mennonite Central Committee US,https://www.charitynavigator.org/ein/236002702
Mental Health America,https://www.charitynavigator.org/ein/131614906
Mercury One Inc.,https://www.charitynavigator.org/ein/453929881
Mercy Chefs,https://www.charitynavigator.org/ein/205050449
Mercy Corps,https://www.charitynavigator.org/ein/911148123
Mercy For Animals,https://www.charitynavigator.org/ein/542076145
Mercy Home for Children,https://www.charitynavigator.org/ein/111666227
Mercy Ships,https://www.charitynavigator.org/ein/262414132
Mercy Ships Foundation,https://www.charitynavigator.org/ein/752641151
Mercy Ships International,https://www.charitynavigator.org/ein/752685233
Mercy Without Limits,https://www.charitynavigator.org/ein/455297608
Mercy-USA for Aid and Development,https://www.charitynavigator.org/ein/382846307
Messianic Jewish Alliance of Amer,https://www.charitynavigator.org/ein/362469997
Metavivor,https://www.charitynavigator.org/ein/371578088
Metropolitan Ministries,https://www.charitynavigator.org/ein/591477007
Metropolitan Museum of Art,https://www.charitynavigator.org/ein/131624086
Michael J. Fox Foundation for Parkinson's Research,https://www.charitynavigator.org/ein/134141945
Michigan Environmental Council,https://www.charitynavigator.org/ein/382517980
Michigan Humane Society,https://www.charitynavigator.org/ein/381358206
Mid-Ohio Foodbank,https://www.charitynavigator.org/ein/310865343
Midwest Access Coalition,https://www.charitynavigator.org/ein/472160168
"Midwest Food Bank, NFP",https://www.charitynavigator.org/ein/412120170
Mighty Oaks Foundation,https://www.charitynavigator.org/ein/453159170
Mikeroweworks Foundation,https://www.charitynavigator.org/ein/264324338
Miles4migrants,https://www.charitynavigator.org/ein/813844393
Ministry With Community,https://www.charitynavigator.org/ein/382596981
Minnesota Adult & Teen Challenge,https://www.charitynavigator.org/ein/411517351
Miriam's Kitchen,https://www.charitynavigator.org/ein/521331552
Misericordia,https://www.charitynavigator.org/ein/362170153
Mises Institute,https://www.charitynavigator.org/ein/521263436
Mission Arlington/Mission Metroplex,https://www.charitynavigator.org/ein/752354962
Mission Aviation Fellowship,https://www.charitynavigator.org/ein/951920983
Mission Eurasia,https://www.charitynavigator.org/ein/351835273
Mission K9 Rescue,https://www.charitynavigator.org/ein/464302698
Mission Pre-Born,https://www.charitynavigator.org/ein/208755673
Mission to Ukraine,https://www.charitynavigator.org/ein/352025883
Mission Ukraine,https://www.charitynavigator.org/ein/954824028
MISSIONARIES OF CHARITY INC,https://www.charitynavigator.org/ein/061013589
Mobile Loaves & Fishes,https://www.charitynavigator.org/ein/742956081
Modest Needs,https://www.charitynavigator.org/ein/470863430
Moms for America,https://www.charitynavigator.org/ein/432065966
Monterey Bay Aquarium,https://www.charitynavigator.org/ein/942487469
MorningStar Mission Ministries,https://www.charitynavigator.org/ein/362422510
Morris Animal Foundation,https://www.charitynavigator.org/ein/846032307
Mothers Against Drunk Driving,https://www.charitynavigator.org/ein/942707273
Mothers Demand Action Corporation,https://www.charitynavigator.org/ein/463976409
Movember Foundation,https://www.charitynavigator.org/ein/770714052
MOVEON ORG CIVIC ACTION,https://www.charitynavigator.org/ein/061553389
Mozilla Foundation,https://www.charitynavigator.org/ein/200097189
MSI United States,https://www.charitynavigator.org/ein/541901882
MSPCA-Angell,https://www.charitynavigator.org/ein/042103597
Multiple Sclerosis Association of America,https://www.charitynavigator.org/ein/221912812
Multiple Sclerosis Foundation,https://www.charitynavigator.org/ein/592792934
Murphslife Foundation,https://www.charitynavigator.org/ein/853332093
Muscular Dystrophy Association,https://www.charitynavigator.org/ein/131665552
Muslim Aid America,https://www.charitynavigator.org/ein/462504422
Muslims Giving Back Inc.,https://www.charitynavigator.org/ein/822712941
MUST Ministries,https://www.charitynavigator.org/ein/582034725
Mutts With A Mission,https://www.charitynavigator.org/ein/263364885
Muttville,https://www.charitynavigator.org/ein/260416747
My Stuff Bags Foundation,https://www.charitynavigator.org/ein/954671812
myFace,https://www.charitynavigator.org/ein/136013760
Back to top,https://www.charitynavigator.org/discover-charities/a-to-z-directory/#top
#,https://www.charitynavigator.org/discover-charities/a-to-z-directory/charities-starting-with-numeric-character.html
"NAACP Empowerment Programs, Inc.",https://www.charitynavigator.org/ein/131084135
Naacp Foundation,https://www.charitynavigator.org/ein/131998814
NAACP Legal Defense and Educational Fund,https://www.charitynavigator.org/ein/131655255
NAF,https://www.charitynavigator.org/ein/133480246
NAMI,https://www.charitynavigator.org/ein/431201653
NARAL Pro-Choice America Foundation,https://www.charitynavigator.org/ein/521100361
Nashville Rescue Mission,https://www.charitynavigator.org/ein/452424130
National Abortion Federation,https://www.charitynavigator.org/ein/431097957
National Alliance on Mental Illness of New York City,https://www.charitynavigator.org/ein/133077692
National Alliance to End Homelessness,https://www.charitynavigator.org/ein/521299641
National Anti-Vivisection Society,https://www.charitynavigator.org/ein/362229588
NATIONAL ASSOCIATION FOR GUN RIGHTS INC,https://www.charitynavigator.org/ein/542015951
National Association for the Exchange of Industrial Resources I,https://www.charitynavigator.org/ein/362906866
National Association of Chiefs of Police,https://www.charitynavigator.org/ein/591164090
National Ataxia Foundation,https://www.charitynavigator.org/ein/410832903
National Audubon Society,https://www.charitynavigator.org/ein/131624102
National Brain Tumor Society,https://www.charitynavigator.org/ein/043068130
National Breast Cancer Coalition Fund,https://www.charitynavigator.org/ein/521782065
National Breast Cancer Foundation,https://www.charitynavigator.org/ein/752391148
National Cancer Center,https://www.charitynavigator.org/ein/131919715
National Caregiving Foundation,https://www.charitynavigator.org/ein/521422395
National Center for Missing & Exploited Children,https://www.charitynavigator.org/ein/521328557
National Center for Police Defense Inc.,https://www.charitynavigator.org/ein/473387615
National Center for Public Policy Research,https://www.charitynavigator.org/ein/521226614
National Center for Transgender Equality,https://www.charitynavigator.org/ein/412090291
National Center on Sexual Exploitation,https://www.charitynavigator.org/ein/132608326
National Coalition Against Domestic Violence,https://www.charitynavigator.org/ein/911081344
National Coalition Supporting Eurasian Jewry,https://www.charitynavigator.org/ein/132700517
NATIONAL COMMITTEE TO PRESERVE SOCIAL SECURITY AND MEDICARE,https://www.charitynavigator.org/ein/521312579
National Constitution Center,https://www.charitynavigator.org/ein/232434447
National Council of Jewish Women,https://www.charitynavigator.org/ein/131641076
"National Council of the United States, Society of St. Vincent de Paul",https://www.charitynavigator.org/ein/135562362
National Council of YMCAs of the USA,https://www.charitynavigator.org/ein/363258696
National Council on Aging,https://www.charitynavigator.org/ein/131932384
National D-Day Memorial Foundation,https://www.charitynavigator.org/ein/541504679
National Disaster Search Dog Foundation,https://www.charitynavigator.org/ein/770412509
National Down Syndrome Society,https://www.charitynavigator.org/ein/132992567
National Eating Disorders Association,https://www.charitynavigator.org/ein/133444882
National Environmental Education Foundation,https://www.charitynavigator.org/ein/541557043
National Fallen Firefighters Foundation,https://www.charitynavigator.org/ein/521832634
National Federation of the Blind,https://www.charitynavigator.org/ein/020259978
National Fire Protection Association,https://www.charitynavigator.org/ein/041653090
National Fish and Wildlife Foundation,https://www.charitynavigator.org/ein/521384139
National Forest Foundation,https://www.charitynavigator.org/ein/521786332
National Foundation for Cancer Research,https://www.charitynavigator.org/ein/042531031
National Foundation for Gun Rights Inc.,https://www.charitynavigator.org/ein/453239112
National Foundation for Rescued Animals,https://www.charitynavigator.org/ein/341827209
National Geographic Society,https://www.charitynavigator.org/ein/530193519
National Humane Education Society,https://www.charitynavigator.org/ein/540618244
National Immigration Forum,https://www.charitynavigator.org/ein/131776711
National Immigration Law Center,https://www.charitynavigator.org/ein/954539765
National Jewish Health,https://www.charitynavigator.org/ein/742044647
National Kidney Foundation,https://www.charitynavigator.org/ein/131673104
National Law Enforcement Officers Memorial Fund,https://www.charitynavigator.org/ein/521382926
National Military Family Association,https://www.charitynavigator.org/ein/520899384
National Mill Dog Rescue,https://www.charitynavigator.org/ein/260574783
National Multiple Sclerosis Society,https://www.charitynavigator.org/ein/135661935
National Network of Abortion Funds,https://www.charitynavigator.org/ein/043236982
NATIONAL NETWORK OF ABORTION FUNDS,https://www.charitynavigator.org/ein/743008249
NATIONAL NETWORK OF ABORTION FUNDS,https://www.charitynavigator.org/ein/463372095
"National Organization for Rare Disorders, Inc.",https://www.charitynavigator.org/ein/133223946
National Park Foundation,https://www.charitynavigator.org/ein/521086761
National Parks Conservation Association,https://www.charitynavigator.org/ein/530225165
National Pediatric Cancer Foundation,https://www.charitynavigator.org/ein/593097333
National Philanthropic Tr,https://www.charitynavigator.org/ein/237825575
National Police Association,https://www.charitynavigator.org/ein/384131279
National Police Association Inc.,https://www.charitynavigator.org/ein/820647764
National Police Defense Foundation,https://www.charitynavigator.org/ein/133830191
NATIONAL PRO-LIFE ALLIANCE,https://www.charitynavigator.org/ein/541727583
National Psoriasis Foundation,https://www.charitynavigator.org/ein/930571472
NATIONAL RIFLE ASSOCIATION OF AMERICA,https://www.charitynavigator.org/ein/530116130
National Sleep Foundation,https://www.charitynavigator.org/ein/411678336
National Trust for Historic Preservation,https://www.charitynavigator.org/ein/530210807
National Urban League,https://www.charitynavigator.org/ein/131840489
National Veterans Foundation,https://www.charitynavigator.org/ein/953994750
National WASP WWII Museum,https://www.charitynavigator.org/ein/562326843
National Wildlife Federation,https://www.charitynavigator.org/ein/530204616
National Women's Health Network,https://www.charitynavigator.org/ein/521081261
National Women's Law Center,https://www.charitynavigator.org/ein/521213010
National World War II Museum,https://www.charitynavigator.org/ein/721200790
National Yiddish Book Center,https://www.charitynavigator.org/ein/042708878
National Youth Advocate Program,https://www.charitynavigator.org/ein/341404302
Native American Heritage Association,https://www.charitynavigator.org/ein/460414390
Native American Rights Fund,https://www.charitynavigator.org/ein/840611876
Native American Veterans Assistance,https://www.charitynavigator.org/ein/475548657
Native Americans in Philanthropy,https://www.charitynavigator.org/ein/561849598
Natural Resources Defense Council,https://www.charitynavigator.org/ein/132654926
Navigators,https://www.charitynavigator.org/ein/874742081
Navy Federal Credit Union Foundation,https://www.charitynavigator.org/ein/043785636
Navy SEAL Foundation,https://www.charitynavigator.org/ein/311728910
Navy-Marine Corps Relief Society,https://www.charitynavigator.org/ein/530204618
"Nazarene Compassionate Ministries, Inc.",https://www.charitynavigator.org/ein/431550318
NEADS Inc.,https://www.charitynavigator.org/ein/237281887
Network for Animals USA Inc.,https://www.charitynavigator.org/ein/471431869
Network for Good Inc.,https://www.charitynavigator.org/ein/680480736
NEW BEGINNING CHILDRENS HOMES INC,https://www.charitynavigator.org/ein/275011514
New England Center and Home for Veterans,https://www.charitynavigator.org/ein/043007211
New Hampshire SPCA,https://www.charitynavigator.org/ein/026000614
New Hope for Troubled Lives,https://www.charitynavigator.org/ein/770369837
New Horizons Habitat for Humanity of Greater Sumter County Ga Inc,https://www.charitynavigator.org/ein/582361522
New Israel Fund,https://www.charitynavigator.org/ein/942607722
New Story Inc.,https://www.charitynavigator.org/ein/472529408
New York Cares,https://www.charitynavigator.org/ein/133444193
New York Public Interest Research Group Fund,https://www.charitynavigator.org/ein/132876109
New York Public Radio,https://www.charitynavigator.org/ein/133015230
New York Road Runners,https://www.charitynavigator.org/ein/132949483
Newmans Own Foundation,https://www.charitynavigator.org/ein/061606588
NEXT for AUTISM,https://www.charitynavigator.org/ein/571136147
No Baby Blisters,https://www.charitynavigator.org/ein/822743807
No Child Hungry,https://www.charitynavigator.org/ein/843811937
No One Left Behind Inc.,https://www.charitynavigator.org/ein/471251659
Noah's Ark Animal Sanctuary,https://www.charitynavigator.org/ein/581909303
Noahs Ark Animal Sanctuary Inc.,https://www.charitynavigator.org/ein/362971204
Noah's Lost Ark,https://www.charitynavigator.org/ein/341934016
Nonviolent Peaceforce,https://www.charitynavigator.org/ein/352197019
Nora Lam Chinese Ministries International,https://www.charitynavigator.org/ein/237418355
North Carolina Sheriffs' Association,https://www.charitynavigator.org/ein/561079943
North Shore Animal League America,https://www.charitynavigator.org/ein/111666852
North Texas Food Bank,https://www.charitynavigator.org/ein/751785357
Northern Illinois Food Bank,https://www.charitynavigator.org/ein/363203648
Northwest Harvest,https://www.charitynavigator.org/ein/910826037
Nova Ukraine,https://www.charitynavigator.org/ein/465335435
Nowzad,https://www.charitynavigator.org/ein/460536511
NPH USA,https://www.charitynavigator.org/ein/651229309
NPR,https://www.charitynavigator.org/ein/520907625
Npr Foundation,https://www.charitynavigator.org/ein/521795789
NRDC ACTION FUND INC,https://www.charitynavigator.org/ein/133976062
Nspiration,https://www.charitynavigator.org/ein/810684128
Nspire Outreach Inc.,https://www.charitynavigator.org/ein/582468623
NSPIRE OUTREACH NORTH CAROLINA INC,https://www.charitynavigator.org/ein/471472218
NVM INC,https://www.charitynavigator.org/ein/320283976
Back to top,https://www.charitynavigator.org/discover-charities/a-to-z-directory/#top
#,https://www.charitynavigator.org/discover-charities/a-to-z-directory/charities-starting-with-numeric-character.html
OBLATES OF ST FRANCIS DE SALES,https://www.charitynavigator.org/ein/341001994
Ocean Cleanup North Pacific Foundation,https://www.charitynavigator.org/ein/815132355
Ocean Conservancy,https://www.charitynavigator.org/ein/237245152
Oceana,https://www.charitynavigator.org/ein/510401308
Oglala Lakota College,https://www.charitynavigator.org/ein/237135915
OHIO TROOPERS COALITION,https://www.charitynavigator.org/ein/311117122
Olive Tree Ministries,https://www.charitynavigator.org/ein/411423795
Omaze Foundation Inc.,https://www.charitynavigator.org/ein/822113695
On the Move,https://www.charitynavigator.org/ein/753149095
One Acre Fund,https://www.charitynavigator.org/ein/203668110
One Israel Fund Ltd.,https://www.charitynavigator.org/ein/113195338
One Simple Wish,https://www.charitynavigator.org/ein/263128590
One Tree Planted Inc.,https://www.charitynavigator.org/ein/464664562
One Ummah Foundation in Memory of Mustafa Saeed Rahman,https://www.charitynavigator.org/ein/931281392
One World Children's Fund,https://www.charitynavigator.org/ein/770479205
One4all Charitable Fund,https://www.charitynavigator.org/ein/454602256
OneChild,https://www.charitynavigator.org/ein/841087689
Only One Inc.,https://www.charitynavigator.org/ein/462746860
Open Doors,https://www.charitynavigator.org/ein/222536909
Open Doors USA,https://www.charitynavigator.org/ein/237275342
Operation Blessing International,https://www.charitynavigator.org/ein/541382657
Operation Finally Home,https://www.charitynavigator.org/ein/208964096
Operation Food Search,https://www.charitynavigator.org/ein/431241854
Operation Gratitude,https://www.charitynavigator.org/ein/200103575
Operation Homefront,https://www.charitynavigator.org/ein/320033325
Operation HOPE,https://www.charitynavigator.org/ein/954378084
Operation Kindness,https://www.charitynavigator.org/ein/751553350
Operation Second Chance,https://www.charitynavigator.org/ein/202624345
Operation Smile Inc.,https://www.charitynavigator.org/ein/541460147
Operation Support Our Troops-America,https://www.charitynavigator.org/ein/204275756
Operation Underground Railroad Inc.,https://www.charitynavigator.org/ein/463614979
Operation USA,https://www.charitynavigator.org/ein/953504080
"Opportunity Junction, Inc.",https://www.charitynavigator.org/ein/680459131
Orange County Rescue Mission,https://www.charitynavigator.org/ein/952479552
Orangutan Foundation International,https://www.charitynavigator.org/ein/954112467
Orbis International,https://www.charitynavigator.org/ein/237297651
Oregon Food Bank,https://www.charitynavigator.org/ein/930785786
Oregon Humane Society,https://www.charitynavigator.org/ein/930386880
Organization for Autism Research,https://www.charitynavigator.org/ein/542062167
Orlando Union Rescue Mission,https://www.charitynavigator.org/ein/591035082
Orphan Acres Inc.,https://www.charitynavigator.org/ein/753046514
Orphan Grain Train,https://www.charitynavigator.org/ein/311614650
Our Companions Animal Rescue,https://www.charitynavigator.org/ein/412047734
Our Daily Bread Food Pantry,https://www.charitynavigator.org/ein/832956050
Our Daily Bread Ministries,https://www.charitynavigator.org/ein/381613981
Outreach International,https://www.charitynavigator.org/ein/431164177
OutRight Action International,https://www.charitynavigator.org/ein/943139952
Ovarian Cancer Research Alliance,https://www.charitynavigator.org/ein/133806788
Oxfam America,https://www.charitynavigator.org/ein/237069110
Ozarks Food Harvest,https://www.charitynavigator.org/ein/431426384
Back to top,https://www.charitynavigator.org/discover-charities/a-to-z-directory/#top
#,https://www.charitynavigator.org/discover-charities/a-to-z-directory/charities-starting-with-numeric-character.html
P E F Israel Endowment Funds Inc.,https://www.charitynavigator.org/ein/136104086
Pacific Environment,https://www.charitynavigator.org/ein/942628924
Pacific Garden Mission,https://www.charitynavigator.org/ein/362445391
Pacific Legal Foundation,https://www.charitynavigator.org/ein/942197343
Padre Pio Foundation of America Inc.,https://www.charitynavigator.org/ein/061023010
Pajama Program,https://www.charitynavigator.org/ein/020588068
Palestine Children's Relief Fund,https://www.charitynavigator.org/ein/931057665
Pancreatic Cancer Action Network,https://www.charitynavigator.org/ein/330841281
Panhandle Animal Welfare Society Inc. Aka Paws Inc.,https://www.charitynavigator.org/ein/590815515
Panthera Corporation,https://www.charitynavigator.org/ein/204668756
Paralyzed Veterans of America,https://www.charitynavigator.org/ein/131946868
PARALYZED VETERANS OF AMERICA,https://www.charitynavigator.org/ein/237099908
PARALYZED VETERANS OF AMERICA,https://www.charitynavigator.org/ein/237174779
Paralyzed Veterans of America Wisconsin Chapter,https://www.charitynavigator.org/ein/391393216
Parent Project Muscular Dystrophy,https://www.charitynavigator.org/ein/311405490
Parkinson Research Foundation,https://www.charitynavigator.org/ein/200205035
Parkinson's Foundation,https://www.charitynavigator.org/ein/131866796
Partners for Affordable Housing,https://www.charitynavigator.org/ein/363333949
Partners In Health,https://www.charitynavigator.org/ein/043567502
Partners Relief and Development,https://www.charitynavigator.org/ein/223786806
Partnership To End Addiction,https://www.charitynavigator.org/ein/521736502
Partnership With Native Americans,https://www.charitynavigator.org/ein/473730147
Pat Tillman Foundation,https://www.charitynavigator.org/ein/201072336
Pathfinder International,https://www.charitynavigator.org/ein/530235320
Patient Access Network Foundation,https://www.charitynavigator.org/ein/201184743
Patient Advocate Foundation Inc.,https://www.charitynavigator.org/ein/541806317
Patriot Freedom Project,https://www.charitynavigator.org/ein/000000424
Patriot Paws Service Dogs,https://www.charitynavigator.org/ein/043815107
Paul E Singer Foundation,https://www.charitynavigator.org/ein/272009342
PAWS,https://www.charitynavigator.org/ein/916073154
PAWS Chicago,https://www.charitynavigator.org/ein/364219778
Paws for Purple Hearts,https://www.charitynavigator.org/ein/453342634
Paws of Honor Inc.,https://www.charitynavigator.org/ein/475643489
Paws of War Inc.,https://www.charitynavigator.org/ein/465113396
Paws With A Cause,https://www.charitynavigator.org/ein/382370342
Peaceful Valley Donkey Rescue,https://www.charitynavigator.org/ein/770562800
"Pediatric Brain Tumor Foundation of the United States, Inc.",https://www.charitynavigator.org/ein/581966822
Peggy Adams Animal Rescue League,https://www.charitynavigator.org/ein/590637811
Pencils of Promise,https://www.charitynavigator.org/ein/263618722
Pennsylvania SPCA,https://www.charitynavigator.org/ein/231352269
Penny Appeal USA Inc.,https://www.charitynavigator.org/ein/475165837
PEOPLE FOR THE AMERICAN WAY,https://www.charitynavigator.org/ein/521366721
People For the American Way Foundation,https://www.charitynavigator.org/ein/133065716
People for the Ethical Treatment of Animals,https://www.charitynavigator.org/ein/521218336
Per Scholas,https://www.charitynavigator.org/ein/043252955
Performing Animal Welfare Society,https://www.charitynavigator.org/ein/943005157
Perkins School for the Blind,https://www.charitynavigator.org/ein/042103616
Persecution Project Foundation,https://www.charitynavigator.org/ein/541976312
Pet Partners,https://www.charitynavigator.org/ein/911158281
Petco Foundation,https://www.charitynavigator.org/ein/330845930
Petfinder Foundation,https://www.charitynavigator.org/ein/870694641
Pets for Vets Inc.,https://www.charitynavigator.org/ein/271250302
Pets in Need,https://www.charitynavigator.org/ein/946139667
PetSmart Charities,https://www.charitynavigator.org/ein/931140967
PFLAG,https://www.charitynavigator.org/ein/953750694
PGA TOUR INC,https://www.charitynavigator.org/ein/520999206
Pheasants Forever,https://www.charitynavigator.org/ein/411429149
Philabundance,https://www.charitynavigator.org/ein/232290505
Phoenix Rescue Mission,https://www.charitynavigator.org/ein/866057771
Phos Foundation,https://www.charitynavigator.org/ein/814245345
Physicians Committee for Responsible Medicine,https://www.charitynavigator.org/ein/521394893
Physicians for Human Rights,https://www.charitynavigator.org/ein/222488437
Physicians for Reproductive Health,https://www.charitynavigator.org/ein/133693391
Pilots to the Rescue Inc.,https://www.charitynavigator.org/ein/473415146
Pine Street Inn,https://www.charitynavigator.org/ein/042516093
Pioneer Bible Translators,https://www.charitynavigator.org/ein/237433923
Pipe Hitter Foundation Inc.,https://www.charitynavigator.org/ein/842857286
Place of Hope,https://www.charitynavigator.org/ein/650841384
Plan International Inc.,https://www.charitynavigator.org/ein/510169168
Plan International USA,https://www.charitynavigator.org/ein/135661832
Planet Aid,https://www.charitynavigator.org/ein/043348171
PLANNED PARENTHOOD ACTION FUND INC,https://www.charitynavigator.org/ein/133539048
Planned Parenthood Federation of America,https://www.charitynavigator.org/ein/131644147
Planned Parenthood Keystone,https://www.charitynavigator.org/ein/232450112
Planned Parenthood Mar Monte,https://www.charitynavigator.org/ein/941583439
Planned Parenthood of Greater New York,https://www.charitynavigator.org/ein/132621497
Planned Parenthood of the Great Northwest and the Hawaiian Islands,https://www.charitynavigator.org/ein/910686012
Plant With Purpose,https://www.charitynavigator.org/ein/330052976
Playing for Change Foundation,https://www.charitynavigator.org/ein/208568061
Point Foundation,https://www.charitynavigator.org/ein/841582086
POINTERS CLEANERS & CAULKERS-66 INSURANCE & WELFARE FUND,https://www.charitynavigator.org/ein/131831867
Polar Bears International,https://www.charitynavigator.org/ein/770322706
Polaris,https://www.charitynavigator.org/ein/030391561
Pollinator Partnership,https://www.charitynavigator.org/ein/943283967
Population Connection,https://www.charitynavigator.org/ein/941703155
Portland Rescue Mission,https://www.charitynavigator.org/ein/930429004
Prager University Foundation,https://www.charitynavigator.org/ein/271763901
Pratham USA,https://www.charitynavigator.org/ein/760620808
Preemptive Love Coalition,https://www.charitynavigator.org/ein/262450109
Prevent Cancer Foundation,https://www.charitynavigator.org/ein/521429544
Prevent Child Abuse America,https://www.charitynavigator.org/ein/237235671
PrideRock Wildlife Refuge,https://www.charitynavigator.org/ein/752792911
Priests for Life,https://www.charitynavigator.org/ein/943123315
PRIESTS OF THE SACRED HEART,https://www.charitynavigator.org/ein/391243521
Prison Fellowship International,https://www.charitynavigator.org/ein/510247185
